Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
10.16.0.5-144.122.171.92-47577-53-17,10.16.0.5,47577,144.122.171.92,53,17,2023-03-19 15:19:07.011946,1150,1,1,38.0,104.0,38.0,38.0,38.0,0.0,104.0,104.0,104.0,0.0,123478.26086956522,1739.1304347826087,1150.0,0.0,1150.0,1150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,869.5652173913044,869.5652173913044,38.0,104.0,71.0,46.66904755831214,2178.0,0,0,0,0,0,0,0,0,1.0,71.0,38.0,104.0,0,0,0,0,0,0,0,19,0,52,0,0,0,8,0,0,0,0,0,0,0,0,0,0
10.16.0.6-144.122.71.18-56502-6642-6,10.16.0.6,56502,144.122.71.18,6642,6,2023-03-19 15:39:18.742628,921,10,9,474.0,16238.0,207.0,0.0,47.4,75.95934585172665,6740.0,0.0,1804.2222222222224,2858.650283690617,1.8145494028230183E7,20629.75027144408,51.166666666666664,68.78461695329679,310.0,4.0,921.0,102.33333333333333,95.76925393882945,310.0,9.0,837.0,104.625,131.00483906002427,408.0,10.0,4,6,0,0,1,0,328,296,10857.763300760043,9771.986970684038,0.0,6740.0,879.5789473684213,2108.8027755574562,4447049.146198831,0,2,1,10,18,0,0,0,0.9,879.578947368421,47.4,1804.2222222222222,0,0,0,0,0,0,0,24,0,854,65280,503,4,32,0,0,0,0,0,0,0,0,921,0
100.64.0.2-10.16.0.7-38770-7472-6,100.64.0.2,38770,10.16.0.7,7472,6,2023-03-19 15:52:22.146214,631,6,6,108.0,7411.0,108.0,0.0,18.0,44.090815370097204,4096.0,0.0,1235.1666666666667,1929.3844009597121,1.1916006339144215E7,19017.432646592708,57.36363636363636,109.87654228931007,377.0,3.0,615.0,123.0,158.20082174249288,400.0,27.0,608.0,121.6,149.2273433389471,377.0,17.0,1,2,0,0,0,0,200,200,9508.716323296354,9508.716323296354,0.0,4096.0,626.5833333333334,1448.096710628587,2096984.0833333337,2,2,0,3,11,0,0,0,1.0,626.5833333333334,18.0,1235.1666666666667,0,0,0,0,0,0,0,9,0,617,65280,505,1,32,0,0,0,0,0,0,0,0,631,0
100.64.0.2-10.16.0.4-34900-8181-6,100.64.0.2,34900,10.16.0.4,8181,6,2023-03-19 15:09:38.745272,359,5,5,106.0,137.0,106.0,0.0,21.2,47.40464112299554,137.0,0.0,27.4,61.26826258349424,676880.2228412257,27855.15320334262,39.888888888888886,35.17259033837444,107.0,7.0,335.0,83.75,30.10398644698074,107.0,43.0,324.0,81.0,38.96151947755631,129.0,34.0,1,1,0,0,0,0,168,168,13927.57660167131,13927.57660167131,0.0,137.0,24.3,51.747356346859775,2677.788888888889,2,2,0,2,9,0,0,0,1.0,24.3,21.2,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,359,0
100.64.0.2-10.16.0.5-51924-8181-6,100.64.0.2,51924,10.16.0.5,8181,6,2023-03-19 15:35:47.478446,244,5,5,106.0,137.0,106.0,0.0,21.2,47.40464112299554,137.0,0.0,27.4,61.26826258349424,995901.6393442623,40983.60655737705,27.111111111111114,25.37934418205307,83.0,8.0,228.0,57.0,28.31960451701259,83.0,32.0,219.0,54.75,36.38108482897855,106.0,26.0,1,1,0,0,0,0,168,168,20491.803278688523,20491.803278688523,0.0,137.0,24.3,51.747356346859775,2677.788888888889,2,2,0,2,9,0,0,0,1.0,24.3,21.2,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,244,0
10.16.0.4-144.122.171.92-35608-53-17,10.16.0.4,35608,144.122.171.92,53,17,2023-03-19 15:28:48.915736,885,1,1,55.0,102.0,55.0,55.0,55.0,0.0,102.0,102.0,102.0,0.0,177401.1299435028,2259.8870056497176,885.0,0.0,885.0,885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1129.9435028248588,1129.9435028248588,55.0,102.0,78.5,33.23401871576773,1104.5,0,0,0,0,0,0,0,0,1.0,78.5,55.0,102.0,0,0,0,0,0,0,0,27,0,51,0,0,0,8,0,0,0,0,0,0,0,0,0,0
10.16.0.2-144.122.71.18-55720-6642-6,10.16.0.2,55720,144.122.71.18,6642,6,2023-03-19 15:25:33.697358,5927,13,9,474.0,16238.0,207.0,0.0,36.46153846153846,68.98866499241667,6740.0,0.0,1804.2222222222224,2858.650283690617,2819638.9404420448,3711.8272313143243,282.23809523809524,309.45983661242775,1028.0,2.0,5927.0,493.9166666666667,379.8069984355292,1183.0,2.0,5211.0,651.375,747.1293514895148,2190.0,11.0,4,6,0,0,1,0,424,296,2193.3524548675555,1518.474776446769,0.0,6740.0,759.6363636363635,1976.6658446666856,3907207.8614718616,0,2,1,10,21,0,0,0,0.6923076923076923,759.6363636363636,36.46153846153846,1804.2222222222222,0,0,0,0,0,0,0,21,0,738,65280,503,4,32,0,0,0,0,0,0,0,0,5927,0
10.16.0.6-144.122.71.18-45426-6642-6,10.16.0.6,45426,144.122.71.18,6642,6,2023-03-19 15:34:55.406026,76795,12,10,474.0,16238.0,207.0,0.0,39.5,71.1419835131255,6740.0,0.0,1623.8000000000002,2754.8895440652427,217618.33452698743,286.47698417865746,3656.9047619047624,16539.351909626817,75840.0,7.0,76795.0,6981.363636363637,22837.9680106297,75840.0,7.0,76755.0,8528.333333333334,25251.855634784544,75866.0,11.0,4,6,0,0,0,0,392,328,156.2601731883586,130.21681099029885,0.0,6740.0,759.6363636363639,1976.6658446666859,3907207.8614718625,2,2,0,10,21,0,0,0,0.8333333333333334,759.6363636363636,39.5,1623.8,0,0,0,0,0,0,0,21,0,738,65280,503,4,32,0,0,0,0,0,0,0,0,76795,0
10.16.0.6-144.122.71.18-47046-6642-6,10.16.0.6,47046,144.122.71.18,6642,6,2023-03-19 15:27:22.398287,1048,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,2.0737595419847324E7,20992.366412213738,49.904761904761905,79.2810852359532,311.0,4.0,1048.0,95.27272727272728,100.9654306276073,311.0,6.0,1017.0,112.99999999999999,118.76026271442818,362.0,8.0,4,6,0,0,0,0,392,328,11450.381679389311,9541.984732824427,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,1048,0
100.64.0.2-10.16.0.5-49138-8080-6,100.64.0.2,49138,10.16.0.5,8080,6,2023-03-19 15:08:16.217916,329,5,5,107.0,137.0,107.0,0.0,21.4,47.8518547184955,137.0,0.0,27.4,61.26826258349424,741641.3373860182,30395.136778115502,36.55555555555556,34.16544713270672,107.0,7.0,311.0,77.75,31.637267054324816,107.0,38.0,299.0,74.75,43.706406853000395,132.0,26.0,1,1,0,0,0,0,168,168,15197.568389057751,15197.568389057751,0.0,137.0,24.399999999999995,51.923447925233596,2696.0444444444447,2,2,0,2,9,0,0,0,1.0,24.4,21.4,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,329,0
10.16.0.6-144.122.71.18-36526-6642-6,10.16.0.6,36526,144.122.71.18,6642,6,2023-03-19 15:57:52.492180,1016,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,2.1390748031496063E7,21653.543307086613,48.38095238095237,75.59991811534996,312.0,3.0,1016.0,92.36363636363636,99.866183192583,312.0,7.0,993.0,110.33333333333333,121.9159546572966,387.0,7.0,4,6,0,0,0,0,392,328,11811.023622047245,9842.51968503937,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,1016,0
100.64.0.2-10.16.0.4-33158-8080-6,100.64.0.2,33158,10.16.0.4,8080,6,2023-03-19 15:36:21.002941,261,5,5,107.0,137.0,107.0,0.0,21.4,47.8518547184955,137.0,0.0,27.4,61.26826258349424,934865.9003831417,38314.17624521073,29.0,26.767517628648346,83.0,7.0,249.0,62.25,29.80352328165246,102.0,31.0,237.0,59.25,27.451472334527583,83.0,34.0,1,1,0,0,0,0,168,168,19157.088122605364,19157.088122605364,0.0,137.0,24.399999999999995,51.923447925233596,2696.0444444444447,2,2,0,2,9,0,0,0,1.0,24.4,21.4,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,261,0
100.64.0.2-10.16.0.4-47110-8080-6,100.64.0.2,47110,10.16.0.4,8080,6,2023-03-19 15:50:21.003098,346,5,5,107.0,137.0,107.0,0.0,21.4,47.8518547184955,137.0,0.0,27.4,61.26826258349424,705202.3121387283,28901.73410404624,38.44444444444444,40.91488455046375,113.0,6.0,331.0,82.75,42.350718215082644,120.0,29.0,323.0,80.75,43.69115089656791,130.0,32.0,1,1,0,0,0,0,168,168,14450.86705202312,14450.86705202312,0.0,137.0,24.399999999999995,51.923447925233596,2696.0444444444447,2,2,0,2,9,0,0,0,1.0,24.4,21.4,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,346,0
10.16.0.6-144.122.71.18-50030-6642-6,10.16.0.6,50030,144.122.71.18,6642,6,2023-03-19 15:49:06.081826,1295,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,1.6782239382239383E7,16988.41698841699,61.666666666666664,79.0754913568884,316.0,6.0,1295.0,117.72727272727273,109.78806028807587,316.0,7.0,1269.0,141.0,131.2640468673734,418.0,12.0,4,6,0,0,0,0,392,328,9266.409266409268,7722.007722007723,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,1295,0
100.64.0.2-10.16.0.7-33222-7472-6,100.64.0.2,33222,10.16.0.7,7472,6,2023-03-19 15:58:57.557260,645,6,6,108.0,7411.0,108.0,0.0,18.0,44.090815370097204,4096.0,0.0,1235.1666666666667,1929.3844009597121,1.1657364341085272E7,18604.6511627907,58.636363636363626,114.1886795853886,395.0,3.0,626.0,125.2,168.36329766311897,423.0,29.0,609.0,121.8,158.03069322128533,395.0,16.0,1,2,0,0,0,0,200,200,9302.32558139535,9302.32558139535,0.0,4096.0,626.5833333333334,1448.096710628587,2096984.0833333337,2,2,0,3,11,0,0,0,1.0,626.5833333333334,18.0,1235.1666666666667,0,0,0,0,0,0,0,9,0,617,65280,505,1,32,0,0,0,0,0,0,0,0,645,0
10.16.0.6-144.122.71.18-42022-6642-6,10.16.0.6,42022,144.122.71.18,6642,6,2023-03-19 16:02:03.194955,995,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,2.1842211055276383E7,22110.552763819094,47.38095238095239,74.10632644415469,313.0,3.0,995.0,90.45454545454544,96.5177327089314,313.0,7.0,969.0,107.66666666666666,119.5679723002778,384.0,7.0,4,6,0,0,0,0,392,328,12060.301507537688,10050.251256281406,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,995,0
10.16.0.5-144.122.171.92-45513-53-17,10.16.0.5,45513,144.122.171.92,53,17,2023-03-19 15:40:51.213249,822543,2,2,93.0,203.0,55.0,38.0,46.5,12.020815280171307,102.0,101.0,101.5,0.7071067811865476,359.8596061239352,4.862967650323448,274181.0,473283.7544444136,820682.0,860.0,821683.0,821683.0,0.0,821683.0,821683.0,821542.0,821542.0,0.0,821542.0,821542.0,0,0,0,0,0,0,16,16,2.431483825161724,2.431483825161724,38.0,102.0,74.0,32.506409624359726,1056.6666666666665,0,0,0,0,0,0,0,0,1.0,74.0,46.5,101.5,0,0,0,0,0,0,0,23,0,50,0,0,1,8,0,0,0,0,0,0,0,0,0,0
100.64.0.2-10.16.0.7-35816-7472-6,100.64.0.2,35816,10.16.0.7,7472,6,2023-03-19 15:53:22.146337,682,7,6,108.0,7408.0,108.0,0.0,15.428571428571429,40.820163084996544,4096.0,0.0,1234.6666666666665,1928.7378947557042,1.1020527859237537E7,19061.58357771261,56.833333333333336,121.70070092674327,433.0,3.0,682.0,113.66666666666667,179.9462882825502,475.0,13.0,654.0,130.8,177.19537240007145,433.0,11.0,1,2,0,0,0,0,232,200,10263.929618768329,8797.653958944282,0.0,4096.0,578.1538461538462,1396.8064675152057,1951068.3076923073,2,2,0,3,12,0,0,0,0.8571428571428571,578.1538461538462,15.428571428571429,1234.6666666666667,0,0,0,0,0,0,0,8,0,569,65280,505,1,32,0,0,0,0,0,0,0,0,682,0
10.16.0.4-144.122.171.92-39977-53-17,10.16.0.4,39977,144.122.171.92,53,17,2023-03-19 15:22:35.492147,6106753,2,2,93.0,206.0,55.0,38.0,46.5,12.020815280171307,104.0,102.0,103.0,1.4142135623730951,48.962189890437685,0.6550125737851195,2035584.3333333335,3523999.1074979478,6104748.0,995.0,6105743.0,6105743.0,0.0,6105743.0,6105743.0,6105758.0,6105758.0,0.0,6105758.0,6105758.0,0,0,0,0,0,0,16,16,0.32750628689255973,0.32750628689255973,38.0,104.0,74.75,33.360405672993046,1112.9166666666667,0,0,0,0,0,0,0,0,1.0,74.75,46.5,103.0,0,0,0,0,0,0,0,23,0,51,0,0,1,8,995.0,0.0,995.0,995.0,6104748.0,0.0,6104748.0,6104748.0,0,0
10.16.0.2-144.122.71.18-56852-6642-6,10.16.0.2,56852,144.122.71.18,6642,6,2023-03-19 15:16:57.816393,7168,14,10,528.0,21205.0,261.0,0.0,37.714285714285715,78.32617066465723,6740.0,0.0,2120.5,2951.481144179045,3031947.5446428573,3348.214285714286,311.65217391304344,369.45335647236396,1291.0,2.0,7168.0,551.3846153846154,453.3634558242681,1432.0,2.0,6521.0,724.5555555555555,658.770846180808,1557.0,7.0,4,6,0,0,0,0,456,328,1953.125,1395.0892857142858,0.0,6740.0,905.5416666666666,2124.2482246497316,4512430.519927536,2,2,0,10,23,0,0,0,0.7142857142857143,905.5416666666666,37.714285714285715,2120.5,0,0,0,0,0,0,0,22,0,883,65280,503,4,32,0,0,0,0,0,0,0,0,7168,0
100.64.0.2-10.16.0.4-52608-8181-6,100.64.0.2,52608,10.16.0.4,8181,6,2023-03-19 15:24:48.745139,306,5,5,106.0,137.0,106.0,0.0,21.2,47.40464112299554,137.0,0.0,27.4,61.26826258349424,794117.6470588235,32679.7385620915,34.00000000000001,29.59729717389748,88.0,6.0,291.0,72.75,26.663020584072363,101.0,39.0,275.0,68.75,23.556669260883776,88.0,35.0,1,1,0,0,0,0,168,168,16339.86928104575,16339.86928104575,0.0,137.0,24.3,51.747356346859775,2677.788888888889,2,2,0,2,9,0,0,0,1.0,24.3,21.2,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,306,0
100.64.0.2-10.16.0.4-36002-8181-6,100.64.0.2,36002,10.16.0.4,8181,6,2023-03-19 15:56:38.745068,352,5,5,106.0,137.0,106.0,0.0,21.2,47.40464112299554,137.0,0.0,27.4,61.26826258349424,690340.9090909091,28409.090909090908,39.111111111111114,35.85193315723869,106.0,6.0,332.0,83.0,33.31666249791537,115.0,44.0,316.0,79.0,44.384682042344295,133.0,27.0,1,1,0,0,0,0,168,168,14204.545454545454,14204.545454545454,0.0,137.0,24.3,51.747356346859775,2677.788888888889,2,2,0,2,9,0,0,0,1.0,24.3,21.2,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,352,0
10.16.0.2-144.122.71.18-38556-6642-6,10.16.0.2,38556,144.122.71.18,6642,6,2023-03-19 15:17:42.816879,8564,14,10,528.0,21205.0,261.0,0.0,37.714285714285715,78.32617066465723,6740.0,0.0,2120.5,2951.481144179045,2537716.020551144,2802.428771602055,372.34782608695645,424.63488152611257,1331.0,2.0,8564.0,658.7692307692307,469.545019823473,1448.0,2.0,7901.0,877.8888888888888,848.3920739322775,2206.0,9.0,4,6,0,0,0,0,456,328,1634.7501167678654,1167.6786548341895,0.0,6740.0,905.5416666666666,2124.2482246497316,4512430.519927536,2,2,0,10,23,0,0,0,0.7142857142857143,905.5416666666666,37.714285714285715,2120.5,0,0,0,0,0,0,0,22,0,883,65280,503,4,32,0,0,0,0,0,0,0,0,8564,0
10.16.0.2-144.122.71.18-50434-6642-6,10.16.0.2,50434,144.122.71.18,6642,6,2023-03-19 15:58:05.005660,9313,15,9,474.0,16238.0,207.0,0.0,31.599999999999998,65.14686704450403,6740.0,0.0,1804.2222222222222,2858.650283690617,1794480.8332438527,2577.0428433372704,404.91304347826093,481.99621962337557,1899.0,6.0,9313.0,665.2142857142857,500.0870968097501,1899.0,14.0,8601.0,1075.125,1010.954208020465,3107.0,9.0,4,6,0,0,0,0,488,296,1610.651777085794,966.3910662514764,0.0,6740.0,696.3333333333333,1900.9069383864633,3613447.1884057974,2,2,0,10,23,0,0,0,0.6,696.3333333333334,31.6,1804.2222222222222,0,0,0,0,0,0,0,19,0,676,65280,504,4,32,0,0,0,0,0,0,0,0,9313,0
100.64.0.2-10.16.0.4-47372-8080-6,100.64.0.2,47372,10.16.0.4,8080,6,2023-03-19 15:16:31.002449,289,5,5,107.0,137.0,107.0,0.0,21.4,47.8518547184955,137.0,0.0,27.4,61.26826258349424,844290.6574394464,34602.07612456748,32.111111111111114,25.146791268690947,78.0,5.0,274.0,68.5,22.6642155537461,85.0,35.0,262.0,65.5,39.26406329796582,115.0,22.0,1,1,0,0,0,0,168,168,17301.03806228374,17301.03806228374,0.0,137.0,24.399999999999995,51.923447925233596,2696.0444444444447,2,2,0,2,9,0,0,0,1.0,24.4,21.4,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,289,0
100.64.0.2-10.16.0.4-34208-8181-6,100.64.0.2,34208,10.16.0.4,8181,6,2023-03-19 15:34:18.745221,272,5,5,106.0,137.0,106.0,0.0,21.2,47.40464112299554,137.0,0.0,27.4,61.26826258349424,893382.3529411765,36764.705882352944,30.22222222222222,34.1752021858605,117.0,7.0,253.0,63.25,38.74166577041657,117.0,28.0,251.0,62.75,51.4676273658177,139.0,26.0,1,1,0,0,0,0,168,168,18382.352941176472,18382.352941176472,0.0,137.0,24.3,51.747356346859775,2677.788888888889,2,2,0,2,9,0,0,0,1.0,24.3,21.2,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,272,0
10.16.0.6-144.122.71.18-38882-6642-6,10.16.0.6,38882,144.122.71.18,6642,6,2023-03-19 15:37:22.515215,1019,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,2.132777232580962E7,21589.793915603535,48.523809523809526,75.71038175020585,319.0,4.0,1019.0,92.63636363636364,98.50103829632734,319.0,7.0,994.0,110.44444444444444,121.51245935202603,389.0,8.0,4,6,0,0,0,0,392,328,11776.251226692837,9813.542688910697,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,1019,0
100.64.0.2-10.16.0.5-37810-8181-6,100.64.0.2,37810,10.16.0.5,8181,6,2023-03-19 15:44:57.479224,352,6,5,106.0,137.0,106.0,0.0,17.666666666666664,43.27431878916948,137.0,0.0,27.4,61.26826258349424,690340.9090909091,31250.0,35.199999999999996,40.245910765360165,109.0,2.0,350.0,70.0,41.048751503547585,109.0,13.0,320.0,80.0,56.568542494923804,136.0,8.0,1,1,0,0,0,0,200,168,17045.454545454544,14204.545454545454,0.0,137.0,22.090909090909093,49.63558107941227,2463.690909090909,2,2,0,2,10,0,0,0,0.8333333333333334,22.09090909090909,17.666666666666668,27.4,0,0,0,0,0,0,0,9,0,12,65280,505,1,32,0,0,0,0,0,0,0,0,352,0
10.16.0.6-144.122.71.18-45176-6642-6,10.16.0.6,45176,144.122.71.18,6642,6,2023-03-19 15:05:25.998946,982,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,2.2131364562118124E7,22403.25865580448,46.761904761904766,72.8079011934177,307.0,3.0,982.0,89.27272727272727,92.39815031600027,307.0,7.0,957.0,106.33333333333333,117.36162064320688,376.0,7.0,4,6,0,0,0,0,392,328,12219.959266802443,10183.299389002037,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,982,0
100.64.0.2-10.16.0.5-41996-8080-6,100.64.0.2,41996,10.16.0.5,8080,6,2023-03-19 15:55:26.217492,348,5,5,107.0,137.0,107.0,0.0,21.4,47.8518547184955,137.0,0.0,27.4,61.26826258349424,701149.4252873564,28735.632183908045,38.666666666666664,37.911080174534725,105.0,6.0,333.0,83.25,42.64094276631322,130.0,34.0,323.0,80.75,48.944696682412214,138.0,25.0,1,1,0,0,0,0,168,168,14367.816091954022,14367.816091954022,0.0,137.0,24.399999999999995,51.923447925233596,2696.0444444444447,2,2,0,2,9,0,0,0,1.0,24.4,21.4,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,348,0
10.16.0.6-144.122.71.18-44590-6642-6,10.16.0.6,44590,144.122.71.18,6642,6,2023-03-19 15:04:49.373871,910,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,2.388241758241758E7,24175.824175824175,43.333333333333336,71.21961340342514,299.0,3.0,910.0,82.72727272727272,90.26415779155191,299.0,6.0,888.0,98.66666666666667,108.4135600374787,343.0,7.0,4,6,0,0,0,0,392,328,13186.813186813186,10989.010989010989,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,910,0
10.16.0.6-144.122.71.18-37042-6642-6,10.16.0.6,37042,144.122.71.18,6642,6,2023-03-19 15:57:21.894108,1035,12,10,528.0,21205.0,261.0,0.0,44.0,83.35902634224607,6740.0,0.0,2120.5,2951.481144179045,2.0998067632850245E7,21256.038647342997,49.28571428571429,77.5178320498857,323.0,4.0,1035.0,94.0909090909091,96.23664015898991,323.0,7.0,1011.0,112.33333333333333,121.4660446379975,375.0,8.0,4,6,0,0,0,0,392,328,11594.202898550726,9661.835748792271,0.0,6740.0,987.8636363636366,2203.8580737177494,4856990.40909091,2,2,0,10,21,0,0,0,0.8333333333333334,987.8636363636364,44.0,2120.5,0,0,0,0,0,0,0,24,0,963,65280,503,4,32,0,0,0,0,0,0,0,0,1035,0
100.64.0.2-10.16.0.4-47050-8080-6,100.64.0.2,47050,10.16.0.4,8080,6,2023-03-19 15:47:31.002774,356,5,5,107.0,137.0,107.0,0.0,21.4,47.8518547184955,137.0,0.0,27.4,61.26826258349424,685393.2584269664,28089.88764044944,39.55555555555556,40.48799547739771,126.0,7.0,342.0,85.5,39.92075483588288,126.0,33.0,330.0,82.5,45.29532720564745,146.0,48.0,1,1,0,0,0,0,168,168,14044.94382022472,14044.94382022472,0.0,137.0,24.399999999999995,51.923447925233596,2696.0444444444447,2,2,0,2,9,0,0,0,1.0,24.4,21.4,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,356,0
100.64.0.2-10.16.0.7-34500-7472-6,100.64.0.2,34500,10.16.0.7,7472,6,2023-03-19 15:35:12.145479,661,6,6,108.0,7410.0,108.0,0.0,18.0,44.090815370097204,4096.0,0.0,1235.0,1929.1688365718537,1.1373676248108925E7,18154.31164901664,60.09090909090909,112.07002680953954,385.0,3.0,645.0,129.0,160.6564657895847,410.0,29.0,628.0,125.6,153.0924557252904,385.0,18.0,1,2,0,0,0,0,200,200,9077.15582450832,9077.15582450832,0.0,4096.0,626.5000000000001,1447.9279552644753,2096495.363636364,2,2,0,3,11,0,0,0,1.0,626.5,18.0,1235.0,0,0,0,0,0,0,0,9,0,617,65280,505,1,32,0,0,0,0,0,0,0,0,661,0
10.16.0.2-144.122.71.18-52376-6642-6,10.16.0.2,52376,144.122.71.18,6642,6,2023-03-19 15:35:53.910494,9649,15,10,528.0,21205.0,261.0,0.0,35.2,76.10256237473217,6740.0,0.0,2120.5,2951.481144179045,2252357.757280547,2590.9420665353923,402.0416666666667,480.6339544688929,1701.0,2.0,9649.0,689.2142857142858,554.0323759730776,1701.0,2.0,9033.0,1003.6666666666666,1104.0372502773628,3062.0,10.0,4,6,0,0,0,0,488,328,1554.5652399212354,1036.376826614157,0.0,6740.0,869.3199999999999,2087.393784124117,4357212.81,2,2,0,10,24,0,0,0,0.6666666666666666,869.32,35.2,2120.5,0,0,0,0,0,0,0,21,0,848,65280,503,4,32,0,0,0,0,0,0,0,0,9649,0
